proteins,0
CONTAMINANT_A2A4G1;CONTAMINANT_P19001;CONTAMINANT_Q04695;CONTAMINANT_Q9QWL7;sp|P19012-2|K1C15_HUMAN;sp|Q04695|K1C17_HUMAN,31.166666666666668
CONTAMINANT_ENSEMBL:ENSBTAP00000001528;sp|Q15811-10|ITSN1_HUMAN;sp|Q15811-11|ITSN1_HUMAN;sp|Q15811-12|ITSN1_HUMAN;sp|Q15811-13|ITSN1_HUMAN;sp|Q15811-2|ITSN1_HUMAN;sp|Q15811-3|ITSN1_HUMAN;sp|Q15811-4|ITSN1_HUMAN;sp|Q15811-5|ITSN1_HUMAN;sp|Q15811-6|ITSN1_HUMAN;sp|Q15811-7|ITSN1_HUMAN;sp|Q15811-8|ITSN1_HUMAN;sp|Q15811-9|ITSN1_HUMAN;sp|Q15811|ITSN1_HUMAN,64.0
CONTAMINANT_ENSEMBL:ENSP00000377550;sp|P13646-2|K1C13_HUMAN;sp|P13646-3|K1C13_HUMAN,28.333333333333332
CONTAMINANT_P00761;CONTAMINANT_sp|TRYP_PIG|,12.0
CONTAMINANT_P01966;CONTAMINANT_sp|HBA_HUMAN|;sp|P02008|HBAZ_HUMAN;sp|P69905|HBA_HUMAN,9.0
CONTAMINANT_P02533;CONTAMINANT_Q6IFX2;sp|P02533|K1C14_HUMAN,34.333333333333336
CONTAMINANT_P02538;CONTAMINANT_P04259;CONTAMINANT_P48668;sp|P02538|K2C6A_HUMAN;sp|P48668|K2C6C_HUMAN,36.0
CONTAMINANT_P02754,12.0
CONTAMINANT_P02768-1;CONTAMINANT_sp|ALBU_HUMAN|;sp|P02768|ALBU_HUMAN,42.0
CONTAMINANT_P02769;CONTAMINANT_sp|ALBU_BOVIN|,47.0
CONTAMINANT_P04264;CONTAMINANT_sp|K2C1_HUMAN|;sp|P04264|K2C1_HUMAN,35.0
CONTAMINANT_P05787;sp|P05787-2|K2C8_HUMAN;sp|P05787|K2C8_HUMAN,32.0
CONTAMINANT_P07477;sp|P07477|TRY1_HUMAN,12.0
CONTAMINANT_P08727;sp|P08727|K1C19_HUMAN,33.0
CONTAMINANT_P08779;sp|P08779|K1C16_HUMAN,35.0
CONTAMINANT_P13645;CONTAMINANT_sp|K1C10_HUMAN|;sp|P13645|K1C10_HUMAN,27.666666666666668
CONTAMINANT_P13646-1,32.0
CONTAMINANT_P13647;sp|P13647|K2C5_HUMAN,35.0
CONTAMINANT_P15636,25.0
